support,itemsets
0.010333333333333333,"frozenset({'f', 'bon iver'})"
0.012333333333333333,"frozenset({'m', 'bon iver'})"
0.013,"frozenset({'m', 'bon jovi'})"
0.018333333333333333,"frozenset({'m', 'bonobo'})"
0.012666666666666666,"frozenset({'m', 'booka shade'})"
0.012333333333333333,"frozenset({'m', 'brand new'})"
0.01,"frozenset({'linkin park', 'breaking benjamin'})"
0.016666666666666666,"frozenset({'m', 'breaking benjamin'})"
0.013666666666666667,"frozenset({'m', 'brian eno'})"
0.014666666666666666,"frozenset({'bright eyes', 'death cab for cutie'})"
0.010666666666666666,"frozenset({'elliott smith', 'bright eyes'})"
0.017333333333333333,"frozenset({'f', 'bright eyes'})"
0.02,"frozenset({'m', 'bright eyes'})"
0.014,"frozenset({'bright eyes', 'radiohead'})"
0.011333333333333334,"frozenset({'bright eyes', 'sufjan stevens'})"
0.011666666666666667,"frozenset({'bright eyes', 'the beatles'})"
0.011,"frozenset({'m', 'bring me the horizon'})"
0.01,"frozenset({'britney spears', 'christina aguilera'})"
0.013333333333333334,"frozenset({'britney spears', 'coldplay'})"
0.023,"frozenset({'britney spears', 'f'})"
0.012666666666666666,"frozenset({'britney spears', 'katy perry'})"
0.011,"frozenset({'britney spears', 'kelly clarkson'})"
0.01,"frozenset({'britney spears', 'kylie minogue'})"
0.011,"frozenset({'britney spears', 'lady gaga'})"
0.024333333333333332,"frozenset({'britney spears', 'm'})"
0.014,"frozenset({'britney spears', 'madonna'})"
0.018,"frozenset({'britney spears', 'rihanna'})"
0.012333333333333333,"frozenset({'broken social scene', 'death cab for cutie'})"
0.010333333333333333,"frozenset({'f', 'broken social scene'})"
0.019,"frozenset({'m', 'broken social scene'})"
0.018,"frozenset({'radiohead', 'broken social scene'})"
0.01,"frozenset({'sigur rós', 'broken social scene'})"
0.024666666666666667,"frozenset({'m', 'bruce springsteen'})"
0.011666666666666667,"frozenset({'bruce springsteen', 'the beatles'})"
0.012666666666666666,"frozenset({'linkin park', 'bullet for my valentine'})"
0.026,"frozenset({'m', 'bullet for my valentine'})"
0.011666666666666667,"frozenset({'system of a down', 'bullet for my valentine'})"
0.017333333333333333,"frozenset({'burial', 'm'})"
0.016666666666666666,"frozenset({'m', 'cake'})"
0.010333333333333333,"frozenset({'m', 'cannibal corpse'})"
0.01,"frozenset({'f', 'cansei de ser sexy'})"
0.014,"frozenset({'m', 'cansei de ser sexy'})"
0.013666666666666667,"frozenset({'m', 'cascada'})"
0.010666666666666666,"frozenset({'cat power', 'death cab for cutie'})"
0.021333333333333333,"frozenset({'cat power', 'f'})"
0.012,"frozenset({'cat power', 'feist'})"
0.01633333333333333,"frozenset({'m', 'cat power'})"
0.015,"frozenset({'cat power', 'radiohead'})"
0.010333333333333333,"frozenset({'cat power', 'the beatles'})"
0.01633333333333333,"frozenset({'children of bodom', 'in flames'})"
0.011666666666666667,"frozenset({'iron maiden', 'children of bodom'})"
0.028666666666666667,"frozenset({'m', 'children of bodom'})"
0.015333333333333332,"frozenset({'children of bodom', 'metallica'})"
0.011333333333333334,"frozenset({'children of bodom', 'nightwish'})"
0.011,"frozenset({'children of bodom', 'rammstein'})"
0.011,"frozenset({'slayer', 'children of bodom'})"
0.011333333333333334,"frozenset({'children of bodom', 'system of a down'})"
0.010333333333333333,"frozenset({'m', 'chimaira'})"
0.015666666666666666,"frozenset({'f', 'christina aguilera'})"
0.010333333333333333,"frozenset({'madonna', 'christina aguilera'})"
0.011666666666666667,"frozenset({'m', 'clint mansell'})"
0.012333333333333333,"frozenset({'f', 'cocorosie'})"
0.015,"frozenset({'m', 'cocorosie'})"
0.011,"frozenset({'radiohead', 'cocorosie'})"
0.013333333333333334,"frozenset({'m', 'coheed and cambria'})"
0.018666666666666668,"frozenset({'daft punk', 'coldplay'})"
0.012666666666666666,"frozenset({'damien rice', 'coldplay'})"
0.016,"frozenset({'david bowie', 'coldplay'})"
0.031,"frozenset({'death cab for cutie', 'coldplay'})"
0.019333333333333334,"frozenset({'depeche mode', 'coldplay'})"
0.010333333333333333,"frozenset({'evanescence', 'coldplay'})"
0.055,"frozenset({'f', 'coldplay'})"
0.015,"frozenset({'fall out boy', 'coldplay'})"
0.017666666666666667,"frozenset({'feist', 'coldplay'})"
0.022333333333333334,"frozenset({'foo fighters', 'coldplay'})"
0.020666666666666667,"frozenset({'franz ferdinand', 'coldplay'})"
0.014,"frozenset({'gorillaz', 'coldplay'})"
0.02033333333333333,"frozenset({'green day', 'coldplay'})"
0.018,"frozenset({'incubus', 'coldplay'})"
0.014333333333333333,"frozenset({'interpol', 'coldplay'})"
0.022333333333333334,"frozenset({'jack johnson', 'coldplay'})"
0.010333333333333333,"frozenset({'james blunt', 'coldplay'})"
0.010333333333333333,"frozenset({'jason mraz', 'coldplay'})"
0.011333333333333334,"frozenset({'john mayer', 'coldplay'})"
0.012666666666666666,"frozenset({'coldplay', 'johnny cash'})"
0.011,"frozenset({'coldplay', 'josé gonzález'})"
0.011666666666666667,"frozenset({'justin timberlake', 'coldplay'})"
0.013,"frozenset({'kaiser chiefs', 'coldplay'})"
0.017666666666666667,"frozenset({'kanye west', 'coldplay'})"
0.023,"frozenset({'keane', 'coldplay'})"
0.020666666666666667,"frozenset({'coldplay', 'kings of leon'})"
0.014333333333333333,"frozenset({'led zeppelin', 'coldplay'})"
0.012666666666666666,"frozenset({'lily allen', 'coldplay'})"
0.026,"frozenset({'linkin park', 'coldplay'})"
0.10566666666666667,"frozenset({'m', 'coldplay'})"
0.018333333333333333,"frozenset({'madonna', 'coldplay'})"
0.011333333333333334,"frozenset({'maroon 5', 'coldplay'})"
0.014333333333333333,"frozenset({'massive attack', 'coldplay'})"
0.014666666666666666,"frozenset({'metallica', 'coldplay'})"
0.014333333333333333,"frozenset({'mgmt', 'coldplay'})"
0.014666666666666666,"frozenset({'michael jackson', 'coldplay'})"
0.018333333333333333,"frozenset({'moby', 'coldplay'})"
0.014,"frozenset({'modest mouse', 'coldplay'})"
0.039,"frozenset({'muse', 'coldplay'})"
0.012666666666666666,"frozenset({'coldplay', 'my chemical romance'})"
0.012333333333333333,"frozenset({'nickelback', 'coldplay'})"
0.013,"frozenset({'nine inch nails', 'coldplay'})"
0.021666666666666667,"frozenset({'coldplay', 'nirvana'})"
0.012666666666666666,"frozenset({'norah jones', 'coldplay'})"
0.023333333333333334,"frozenset({'oasis', 'coldplay'})"
0.010666666666666666,"frozenset({'paramore', 'coldplay'})"
0.013666666666666667,"frozenset({'pearl jam', 'coldplay'})"
0.023666666666666666,"frozenset({'pink floyd', 'coldplay'})"
0.021333333333333333,"frozenset({'placebo', 'coldplay'})"
0.013,"frozenset({'portishead', 'coldplay'})"
0.018333333333333333,"frozenset({'queen', 'coldplay'})"
0.014333333333333333,"frozenset({'r.e.m.', 'coldplay'})"
0.052,"frozenset({'radiohead', 'coldplay'})"
0.035,"frozenset({'red hot chili peppers', 'coldplay'})"
0.014333333333333333,"frozenset({'coldplay', 'regina spektor'})"
0.011666666666666667,"frozenset({'rihanna', 'coldplay'})"
0.013333333333333334,"frozenset({'röyksopp', 'coldplay'})"
0.023666666666666666,"frozenset({'sigur rós', 'coldplay'})"
0.027333333333333334,"frozenset({'snow patrol', 'coldplay'})"
0.010333333333333333,"frozenset({'sufjan stevens', 'coldplay'})"
0.020666666666666667,"frozenset({'system of a down', 'coldplay'})"
0.04533333333333334,"frozenset({'the beatles', 'coldplay'})"
0.019666666666666666,"frozenset({'the cure', 'coldplay'})"
0.01,"frozenset({'coldplay', 'the decemberists'})"
0.011,"frozenset({'the fray', 'coldplay'})"
0.042333333333333334,"frozenset({'the killers', 'coldplay'})"
0.019,"frozenset({'the kooks', 'coldplay'})"
0.013,"frozenset({'the offspring', 'coldplay'})"
0.011,"frozenset({'the postal service', 'coldplay'})"
0.010333333333333333,"frozenset({'the prodigy', 'coldplay'})"
0.012,"frozenset({'coldplay', 'the rolling stones'})"
0.015333333333333332,"frozenset({'the shins', 'coldplay'})"
0.018666666666666668,"frozenset({'the smashing pumpkins', 'coldplay'})"
0.016666666666666666,"frozenset({'the strokes', 'coldplay'})"
0.015666666666666666,"frozenset({'the white stripes', 'coldplay'})"
0.011,"frozenset({'travis', 'coldplay'})"
0.027333333333333334,"frozenset({'u2', 'coldplay'})"
0.015,"frozenset({'m', 'common'})"
0.010666666666666666,"frozenset({'m', 'converge'})"
0.016,"frozenset({'m', 'cradle of filth'})"
0.010333333333333333,"frozenset({'led zeppelin', 'creedence clearwater revival'})"
0.026333333333333334,"frozenset({'m', 'creedence clearwater revival'})"
0.01,"frozenset({'the beatles', 'creedence clearwater revival'})"
0.015666666666666666,"frozenset({'m', 'crystal castles'})"
0.013333333333333334,"frozenset({'m', 'cut copy'})"
0.021333333333333333,"frozenset({'m', 'cypress hill'})"
0.010333333333333333,"frozenset({'daft punk', 'death cab for cutie'})"
0.014666666666666666,"frozenset({'daft punk', 'f'})"
0.011333333333333334,"frozenset({'daft punk', 'justice'})"
0.010333333333333333,"frozenset({'daft punk', 'linkin park'})"
0.058333333333333334,"frozenset({'daft punk', 'm'})"
0.01,"frozenset({'daft punk', 'moby'})"
0.011333333333333334,"frozenset({'muse', 'daft punk'})"
0.021,"frozenset({'daft punk', 'radiohead'})"
0.013,"frozenset({'daft punk', 'red hot chili peppers'})"
0.010333333333333333,"frozenset({'daft punk', 'röyksopp'})"
0.015666666666666666,"frozenset({'daft punk', 'the beatles'})"
0.013,"frozenset({'daft punk', 'the chemical brothers'})"
0.013,"frozenset({'daft punk', 'the killers'})"
0.017333333333333333,"frozenset({'damien rice', 'f'})"
0.014333333333333333,"frozenset({'m', 'damien rice'})"
0.010666666666666666,"frozenset({'damien rice', 'radiohead'})"
0.011666666666666667,"frozenset({'dark tranquillity', 'in flames'})"
0.019333333333333334,"frozenset({'m', 'dark tranquillity'})"
0.011333333333333334,"frozenset({'m', 'dashboard confessional'})"
0.014,"frozenset({'m', 'dave matthews band'})"
0.015,"frozenset({'depeche mode', 'david bowie'})"
0.018666666666666668,"frozenset({'f', 'david bowie'})"
0.012666666666666666,"frozenset({'david bowie', 'johnny cash'})"
0.010333333333333333,"frozenset({'david bowie', 'joy division'})"
0.016,"frozenset({'led zeppelin', 'david bowie'})"
0.056,"frozenset({'m', 'david bowie'})"
0.012666666666666666,"frozenset({'muse', 'david bowie'})"
0.01,"frozenset({'david bowie', 'nirvana'})"
0.017666666666666667,"frozenset({'david bowie', 'pink floyd'})"
0.011666666666666667,"frozenset({'placebo', 'david bowie'})"
0.012,"frozenset({'david bowie', 'queen'})"
0.025666666666666667,"frozenset({'david bowie', 'radiohead'})"
0.030333333333333334,"frozenset({'david bowie', 'the beatles'})"
0.019666666666666666,"frozenset({'david bowie', 'the cure'})"
0.01,"frozenset({'the doors', 'david bowie'})"
0.013,"frozenset({'david bowie', 'the rolling stones'})"
0.011333333333333334,"frozenset({'the smashing pumpkins', 'david bowie'})"
0.011666666666666667,"frozenset({'david bowie', 'the smiths'})"
0.011333333333333334,"frozenset({'the white stripes', 'david bowie'})"
0.016,"frozenset({'m', 'david guetta'})"
0.012333333333333333,"frozenset({'m', 'dead kennedys'})"
0.013333333333333334,"frozenset({'m', 'death'})"
0.014333333333333333,"frozenset({'elliott smith', 'death cab for cutie'})"
0.035,"frozenset({'f', 'death cab for cutie'})"
0.014,"frozenset({'feist', 'death cab for cutie'})"
0.010333333333333333,"frozenset({'foo fighters', 'death cab for cutie'})"
0.013,"frozenset({'death cab for cutie', 'incubus'})"
0.012333333333333333,"frozenset({'interpol', 'death cab for cutie'})"
0.012666666666666666,"frozenset({'iron & wine', 'death cab for cutie'})"
0.011666666666666667,"frozenset({'death cab for cutie', 'josé gonzález'})"
0.011333333333333334,"frozenset({'death cab for cutie', 'kings of leon'})"
0.049,"frozenset({'m', 'death cab for cutie'})"
0.018333333333333333,"frozenset({'modest mouse', 'death cab for cutie'})"
0.018,"frozenset({'muse', 'death cab for cutie'})"
0.012333333333333333,"frozenset({'pink floyd', 'death cab for cutie'})"
0.01,"frozenset({'portishead', 'death cab for cutie'})"
0.035333333333333335,"frozenset({'radiohead', 'death cab for cutie'})"
0.011333333333333334,"frozenset({'red hot chili peppers', 'death cab for cutie'})"
0.012333333333333333,"frozenset({'death cab for cutie', 'regina spektor'})"
0.011333333333333334,"frozenset({'rilo kiley', 'death cab for cutie'})"
0.018333333333333333,"frozenset({'sigur rós', 'death cab for cutie'})"
0.013666666666666667,"frozenset({'snow patrol', 'death cab for cutie'})"
0.011333333333333334,"frozenset({'stars', 'death cab for cutie'})"
0.019,"frozenset({'death cab for cutie', 'sufjan stevens'})"
0.027,"frozenset({'the beatles', 'death cab for cutie'})"
0.011333333333333334,"frozenset({'death cab for cutie', 'the cure'})"
0.013666666666666667,"frozenset({'death cab for cutie', 'the decemberists'})"
0.020666666666666667,"frozenset({'the killers', 'death cab for cutie'})"
0.011666666666666667,"frozenset({'the kooks', 'death cab for cutie'})"
0.015,"frozenset({'the postal service', 'death cab for cutie'})"
0.021333333333333333,"frozenset({'the shins', 'death cab for cutie'})"
0.012666666666666666,"frozenset({'the smashing pumpkins', 'death cab for cutie'})"
0.011,"frozenset({'the strokes', 'death cab for cutie'})"
0.011666666666666667,"frozenset({'the white stripes', 'death cab for cutie'})"
0.010333333333333333,"frozenset({'led zeppelin', 'deep purple'})"
0.022,"frozenset({'m', 'deep purple'})"
0.028333333333333332,"frozenset({'m', 'deftones'})"
0.013333333333333334,"frozenset({'nine inch nails', 'deftones'})"
0.012666666666666666,"frozenset({'radiohead', 'deftones'})"
0.019,"frozenset({'depeche mode', 'f'})"
0.052333333333333336,"frozenset({'m', 'depeche mode'})"
0.011333333333333334,"frozenset({'depeche mode', 'madonna'})"
0.012666666666666666,"frozenset({'depeche mode', 'massive attack'})"
0.011333333333333334,"frozenset({'depeche mode', 'metallica'})"
0.012,"frozenset({'depeche mode', 'moby'})"
0.011,"frozenset({'muse', 'depeche mode'})"
0.011,"frozenset({'depeche mode', 'nine inch nails'})"
0.010666666666666666,"frozenset({'depeche mode', 'nirvana'})"
0.012,"frozenset({'depeche mode', 'pink floyd'})"
0.012,"frozenset({'depeche mode', 'placebo'})"
0.012,"frozenset({'depeche mode', 'portishead'})"
0.01633333333333333,"frozenset({'depeche mode', 'radiohead'})"
0.015,"frozenset({'depeche mode', 'the beatles'})"
0.019,"frozenset({'depeche mode', 'the cure'})"
0.013,"frozenset({'the killers', 'depeche mode'})"
0.010333333333333333,"frozenset({'depeche mode', 'the smashing pumpkins'})"
0.012666666666666666,"frozenset({'depeche mode', 'u2'})"
0.01,"frozenset({'f', 'devendra banhart'})"
0.015333333333333332,"frozenset({'m', 'devendra banhart'})"
0.012666666666666666,"frozenset({'devendra banhart', 'radiohead'})"
0.015,"frozenset({'m', 'dido'})"
0.011666666666666667,"frozenset({'die Ärzte', 'm'})"
0.015333333333333332,"frozenset({'m', 'digitalism'})"
0.012666666666666666,"frozenset({'m', 'dimmu borgir'})"
0.011333333333333334,"frozenset({'m', 'dio'})"
0.024333333333333332,"frozenset({'m', 'dire straits'})"
0.011,"frozenset({'pink floyd', 'dire straits'})"
0.011,"frozenset({'disturbed', 'in flames'})"
0.011333333333333334,"frozenset({'disturbed', 'iron maiden'})"
0.015666666666666666,"frozenset({'disturbed', 'koЯn'})"
0.016,"frozenset({'disturbed', 'linkin park'})"
0.041666666666666664,"frozenset({'m', 'disturbed'})"
0.017333333333333333,"frozenset({'disturbed', 'metallica'})"
0.012,"frozenset({'disturbed', 'papa roach'})"
0.012,"frozenset({'disturbed', 'rammstein'})"
0.01,"frozenset({'disturbed', 'red hot chili peppers'})"
0.014,"frozenset({'disturbed', 'slipknot'})"
0.018333333333333333,"frozenset({'disturbed', 'system of a down'})"
0.013,"frozenset({'disturbed', 'the offspring'})"
0.019,"frozenset({'dj shadow', 'm'})"
0.017,"frozenset({'m', 'dr. dre'})"
0.014,"frozenset({'m', 'dragonforce'})"
0.01,"frozenset({'iron maiden', 'dream theater'})"
0.028333333333333332,"frozenset({'m', 'dream theater'})"
0.013,"frozenset({'metallica', 'dream theater'})"
0.014666666666666666,"frozenset({'m', 'dropkick murphys'})"
0.010666666666666666,"frozenset({'m', 'duffy'})"
0.011333333333333334,"frozenset({'m', 'eagles'})"
0.010333333333333333,"frozenset({'editors', 'interpol'})"
0.017333333333333333,"frozenset({'m', 'editors'})"
0.017333333333333333,"frozenset({'m', 'eels'})"
0.01,"frozenset({'eels', 'the beatles'})"
0.019,"frozenset({'elliott smith', 'f'})"
0.03,"frozenset({'m', 'elliott smith'})"
0.011,"frozenset({'elliott smith', 'modest mouse'})"
0.024,"frozenset({'elliott smith', 'radiohead'})"
0.012,"frozenset({'elliott smith', 'sigur rós'})"
0.013,"frozenset({'elliott smith', 'sufjan stevens'})"
0.017666666666666667,"frozenset({'elliott smith', 'the beatles'})"
0.010666666666666666,"frozenset({'elliott smith', 'the smiths'})"
0.015333333333333332,"frozenset({'m', 'elton john'})"
0.010666666666666666,"frozenset({'m', 'eluveitie'})"
0.011666666666666667,"frozenset({'elvis presley', 'f'})"
0.024333333333333332,"frozenset({'m', 'elvis presley'})"
0.014666666666666666,"frozenset({'elvis presley', 'the beatles'})"
0.014,"frozenset({'linkin park', 'eminem'})"
0.04033333333333333,"frozenset({'m', 'eminem'})"
0.015333333333333332,"frozenset({'m', 'enigma'})"
0.015666666666666666,"frozenset({'m', 'ensiferum'})"
0.010666666666666666,"frozenset({'m', 'enter shikari'})"
0.020666666666666667,"frozenset({'enya', 'm'})"
0.021333333333333333,"frozenset({'m', 'eric clapton'})"
0.02,"frozenset({'evanescence', 'f'})"
0.011333333333333334,"frozenset({'evanescence', 'green day'})"
0.01633333333333333,"frozenset({'evanescence', 'linkin park'})"
0.03233333333333333,"frozenset({'evanescence', 'm'})"
0.011,"frozenset({'muse', 'evanescence'})"
0.012,"frozenset({'evanescence', 'nightwish'})"
0.021,"frozenset({'explosions in the sky', 'm'})"
0.010333333333333333,"frozenset({'explosions in the sky', 'mogwai'})"
0.011333333333333334,"frozenset({'explosions in the sky', 'radiohead'})"
0.012666666666666666,"frozenset({'explosions in the sky', 'sigur rós'})"
0.018666666666666668,"frozenset({'f', 'fall out boy'})"
0.027333333333333334,"frozenset({'feist', 'f'})"
0.012666666666666666,"frozenset({'f', 'fiona apple'})"
0.011333333333333334,"frozenset({'fleet foxes', 'f'})"
0.016,"frozenset({'f', 'foo fighters'})"
0.022333333333333334,"frozenset({'f', 'franz ferdinand'})"
0.013333333333333334,"frozenset({'f', 'garbage'})"
0.013666666666666667,"frozenset({'f', 'goldfrapp'})"
0.010666666666666666,"frozenset({'f', 'gorillaz'})"
0.027333333333333334,"frozenset({'f', 'green day'})"
0.010666666666666666,"frozenset({'him', 'f'})"
0.011333333333333334,"frozenset({'imogen heap', 'f'})"
0.02,"frozenset({'f', 'incubus'})"
0.014333333333333333,"frozenset({'interpol', 'f'})"
0.01633333333333333,"frozenset({'f', 'iron & wine'})"
0.02033333333333333,"frozenset({'f', 'jack johnson'})"
0.016666666666666666,"frozenset({'f', 'jason mraz'})"
0.016,"frozenset({'f', 'jimmy eat world'})"
0.014666666666666666,"frozenset({'f', 'john mayer'})"
0.013666666666666667,"frozenset({'f', 'johnny cash'})"
0.013333333333333334,"frozenset({'f', 'joy division'})"
0.018333333333333333,"frozenset({'f', 'justin timberlake'})"
0.012666666666666666,"frozenset({'f', 'kaiser chiefs'})"
0.018,"frozenset({'kanye west', 'f'})"
0.014333333333333333,"frozenset({'kate nash', 'f'})"
0.018,"frozenset({'f', 'katy perry'})"
0.014666666666666666,"frozenset({'keane', 'f'})"
0.011333333333333334,"frozenset({'kelly clarkson', 'f'})"
0.011333333333333334,"frozenset({'f', 'kings of convenience'})"
0.018666666666666668,"frozenset({'f', 'kings of leon'})"
0.012333333333333333,"frozenset({'lady gaga', 'f'})"
0.014666666666666666,"frozenset({'led zeppelin', 'f'})"
0.015666666666666666,"frozenset({'f', 'lily allen'})"
0.027333333333333334,"frozenset({'f', 'linkin park'})"
0.013666666666666667,"frozenset({'m.i.a.', 'f'})"
0.020666666666666667,"frozenset({'f', 'madonna'})"
0.014333333333333333,"frozenset({'marilyn manson', 'f'})"
0.013666666666666667,"frozenset({'maroon 5', 'f'})"
0.015333333333333332,"frozenset({'f', 'massive attack'})"
0.01633333333333333,"frozenset({'f', 'metallica'})"
0.01,"frozenset({'metric', 'f'})"
0.015333333333333332,"frozenset({'mgmt', 'f'})"
0.015333333333333332,"frozenset({'f', 'michael jackson'})"
0.014,"frozenset({'mika', 'f'})"
0.010666666666666666,"frozenset({'f', 'moby'})"
0.018333333333333333,"frozenset({'f', 'modest mouse'})"
0.01,"frozenset({'f', 'mogwai'})"
0.041666666666666664,"frozenset({'muse', 'f'})"
0.019333333333333334,"frozenset({'f', 'my chemical romance'})"
0.014666666666666666,"frozenset({'f', 'nelly furtado'})"
0.01,"frozenset({'neutral milk hotel', 'f'})"
0.011,"frozenset({'f', 'nick drake'})"
0.010666666666666666,"frozenset({'nickelback', 'f'})"
0.01633333333333333,"frozenset({'f', 'nightwish'})"
0.020666666666666667,"frozenset({'nine inch nails', 'f'})"
0.028,"frozenset({'f', 'nirvana'})"
0.01,"frozenset({'no doubt', 'f'})"
0.014666666666666666,"frozenset({'norah jones', 'f'})"
0.015333333333333332,"frozenset({'f', 'nouvelle vague'})"
0.018,"frozenset({'f', 'oasis'})"
0.010666666666666666,"frozenset({'f', 'of montreal'})"
0.012666666666666666,"frozenset({'panic at the disco', 'f'})"
0.023666666666666666,"frozenset({'paramore', 'f'})"
0.010666666666666666,"frozenset({'f', 'pearl jam'})"
0.010333333333333333,"frozenset({'f', 'pink'})"
0.02033333333333333,"frozenset({'f', 'pink floyd'})"
0.012666666666666666,"frozenset({'pixies', 'f'})"
0.011333333333333334,"frozenset({'f', 'pj harvey'})"
0.034666666666666665,"frozenset({'placebo', 'f'})"
0.019,"frozenset({'portishead', 'f'})"
0.013,"frozenset({'f', 'queen'})"
0.011666666666666667,"frozenset({'f', 'queens of the stone age'})"
0.010333333333333333,"frozenset({'r.e.m.', 'f'})"
0.05,"frozenset({'f', 'radiohead'})"
0.012666666666666666,"frozenset({'f', 'rammstein'})"
0.01,"frozenset({'f', 'ramones'})"
0.03133333333333333,"frozenset({'red hot chili peppers', 'f'})"
0.026333333333333334,"frozenset({'f', 'regina spektor'})"
0.020666666666666667,"frozenset({'f', 'rihanna'})"
0.010666666666666666,"frozenset({'rufus wainwright', 'f'})"
0.011666666666666667,"frozenset({'f', 'röyksopp'})"
0.025,"frozenset({'sigur rós', 'f'})"
0.010666666666666666,"frozenset({'simple plan', 'f'})"
0.016666666666666666,"frozenset({'f', 'snow patrol'})"
0.011,"frozenset({'f', 'stars'})"
0.021,"frozenset({'f', 'sufjan stevens'})"
0.020666666666666667,"frozenset({'f', 'system of a down'})"
0.016,"frozenset({'tegan and sara', 'f'})"
0.012,"frozenset({'f', 'the all-american rejects'})"
0.05266666666666667,"frozenset({'f', 'the beatles'})"
0.01,"frozenset({'the cranberries', 'f'})"
0.027,"frozenset({'f', 'the cure'})"
0.013333333333333334,"frozenset({'f', 'the decemberists'})"
0.011,"frozenset({'the doors', 'f'})"
0.011,"frozenset({'the fray', 'f'})"
0.037,"frozenset({'the killers', 'f'})"
0.012666666666666666,"frozenset({'f', 'the knife'})"
0.023333333333333334,"frozenset({'the kooks', 'f'})"
0.013666666666666667,"frozenset({'f', 'the offspring'})"
0.016666666666666666,"frozenset({'f', 'the postal service'})"
0.012333333333333333,"frozenset({'f', 'the rolling stones'})"
0.021,"frozenset({'f', 'the shins'})"
0.02033333333333333,"frozenset({'f', 'the smashing pumpkins'})"
0.017333333333333333,"frozenset({'f', 'the smiths'})"
0.015,"frozenset({'the strokes', 'f'})"
0.010333333333333333,"frozenset({'f', 'the ting tings'})"
0.019,"frozenset({'the white stripes', 'f'})"
0.011,"frozenset({'timbaland', 'f'})"
0.011333333333333334,"frozenset({'tool', 'f'})"
0.015666666666666666,"frozenset({'tori amos', 'f'})"
0.016,"frozenset({'u2', 'f'})"
0.010666666666666666,"frozenset({'vampire weekend', 'f'})"
0.01633333333333333,"frozenset({'m', 'faith no more'})"
0.019666666666666666,"frozenset({'m', 'faithless'})"
0.011666666666666667,"frozenset({'foo fighters', 'fall out boy'})"
0.016,"frozenset({'green day', 'fall out boy'})"
0.012333333333333333,"frozenset({'fall out boy', 'jimmy eat world'})"
0.015,"frozenset({'linkin park', 'fall out boy'})"
0.030666666666666665,"frozenset({'m', 'fall out boy'})"
0.011333333333333334,"frozenset({'muse', 'fall out boy'})"
0.013333333333333334,"frozenset({'fall out boy', 'my chemical romance'})"
0.012,"frozenset({'panic at the disco', 'fall out boy'})"
0.011,"frozenset({'paramore', 'fall out boy'})"
0.011666666666666667,"frozenset({'red hot chili peppers', 'fall out boy'})"
0.011333333333333334,"frozenset({'the all-american rejects', 'fall out boy'})"
0.013666666666666667,"frozenset({'the killers', 'fall out boy'})"
0.010666666666666666,"frozenset({'the offspring', 'fall out boy'})"
0.022,"frozenset({'m', 'fatboy slim'})"
0.011,"frozenset({'fatboy slim', 'the chemical brothers'})"
0.011333333333333334,"frozenset({'m', 'fear factory'})"
0.010333333333333333,"frozenset({'feist', 'kings of convenience'})"
0.028333333333333332,"frozenset({'m', 'feist'})"
0.018666666666666668,"frozenset({'feist', 'radiohead'})"
0.012333333333333333,"frozenset({'feist', 'regina spektor'})"
0.010333333333333333,"frozenset({'sigur rós', 'feist'})"
0.012,"frozenset({'feist', 'sufjan stevens'})"
0.017,"frozenset({'feist', 'the beatles'})"
0.010666666666666666,"frozenset({'the killers', 'feist'})"
0.015666666666666666,"frozenset({'finntroll', 'm'})"
0.014333333333333333,"frozenset({'m', 'fleet foxes'})"
0.010333333333333333,"frozenset({'fleet foxes', 'radiohead'})"
0.010666666666666666,"frozenset({'m', 'fleetwood mac'})"
0.018333333333333333,"frozenset({'m', 'flogging molly'})"
0.01,"frozenset({'foo fighters', 'franz ferdinand'})"
0.020666666666666667,"frozenset({'foo fighters', 'green day'})"
0.01633333333333333,"frozenset({'foo fighters', 'incubus'})"
0.010333333333333333,"frozenset({'jack johnson', 'foo fighters'})"
0.01,"frozenset({'foo fighters', 'jimmy eat world'})"
0.014333333333333333,"frozenset({'foo fighters', 'kings of leon'})"
0.012,"frozenset({'foo fighters', 'koЯn'})"
0.014333333333333333,"frozenset({'linkin park', 'foo fighters'})"
0.059666666666666666,"frozenset({'m', 'foo fighters'})"
0.017333333333333333,"frozenset({'metallica', 'foo fighters'})"
0.02,"frozenset({'muse', 'foo fighters'})"
0.013,"frozenset({'nine inch nails', 'foo fighters'})"
0.02,"frozenset({'foo fighters', 'nirvana'})"
0.012,"frozenset({'foo fighters', 'oasis'})"
0.014,"frozenset({'foo fighters', 'pearl jam'})"
0.010666666666666666,"frozenset({'foo fighters', 'pink floyd'})"
0.011333333333333334,"frozenset({'placebo', 'foo fighters'})"
0.014333333333333333,"frozenset({'foo fighters', 'queens of the stone age'})"
0.023,"frozenset({'foo fighters', 'radiohead'})"
0.025333333333333333,"frozenset({'red hot chili peppers', 'foo fighters'})"
0.011666666666666667,"frozenset({'snow patrol', 'foo fighters'})"
0.016,"frozenset({'foo fighters', 'system of a down'})"
0.018666666666666668,"frozenset({'foo fighters', 'the beatles'})"
0.019,"frozenset({'the killers', 'foo fighters'})"
0.018,"frozenset({'the offspring', 'foo fighters'})"
0.015,"frozenset({'the smashing pumpkins', 'foo fighters'})"
0.014,"frozenset({'the white stripes', 'foo fighters'})"
0.011,"frozenset({'u2', 'foo fighters'})"
0.014,"frozenset({'m', 'fort minor'})"
0.021333333333333333,"frozenset({'m', 'frank sinatra'})"
