idUsuario,artista,sexo,pais
12037,kent,m,Sweden
12037,snow patrol,m,Sweden
12037,morrissey,m,Sweden
12037,3 doors down,m,Sweden
12037,oasis,m,Sweden
12037,jack johnson,m,Sweden
12037,audioslave,m,Sweden
12037,the doors,m,Sweden
12037,metallica,m,Sweden
12037,bruce springsteen,m,Sweden
12037,placebo,m,Sweden
12037,the sounds,m,Sweden
12037,moby,m,Sweden
12037,the who,m,Sweden
12037,bad religion,m,Sweden
12037,robyn,m,Sweden
12037,regina spektor,m,Sweden
12037,r.e.m.,m,Sweden
12037,the whitest boy alive,m,Sweden
12039,ennio morricone,f,Italy
12039,bob dylan,f,Italy
12039,eddie vedder,f,Italy
12039,beck,f,Italy
12039,lou reed,f,Italy
12039,massive attack,f,Italy
12039,phil collins,f,Italy
12039,the beatles,f,Italy
12039,clint mansell,f,Italy
12039,metallica,f,Italy
12039,the chemical brothers,f,Italy
12039,bright eyes,f,Italy
12039,ulver,f,Italy
12039,norah jones,f,Italy
12039,depeche mode,f,Italy
12048,cake,f,Australia
12048,elliott smith,f,Australia
12048,simon & garfunkel,f,Australia
12048,radiohead,f,Australia
12048,frédéric chopin,f,Australia
12048,no doubt,f,Australia
12048,the killers,f,Australia
12048,queen,f,Australia
12048,muse,f,Australia
12048,shakira,f,Australia
12048,fleet foxes,f,Australia
12048,feist,f,Australia
12048,manu chao,f,Australia
12048,they might be giants,f,Australia
12048,moby,f,Australia
12048,the offspring,f,Australia
12048,jack johnson,f,Australia
12048,placebo,f,Australia
12048,outkast,f,Australia
12048,the beach boys,f,Australia
12048,good charlotte,f,Australia
12048,cat stevens,f,Australia
12048,cascada,f,Australia
12060,system of a down,f,Spain
12060,rammstein,f,Spain
12060,him,f,Spain
12060,my chemical romance,f,Spain
12060,killswitch engage,f,Spain
12060,breaking benjamin,f,Spain
12060,slipknot,f,Spain
12060,marilyn manson,f,Spain
12060,backstreet boys,f,Spain
12060,koЯn,f,Spain
12060,avenged sevenfold,f,Spain
12060,bullet for my valentine,f,Spain
12073,foo fighters,m,Sweden
12073,sepultura,m,Sweden
12073,dragonforce,m,Sweden
12073,black sabbath,m,Sweden
12073,killswitch engage,m,Sweden
12073,david bowie,m,Sweden
12073,apocalyptica,m,Sweden
12073,dark tranquillity,m,Sweden
12073,motörhead,m,Sweden
12073,ozzy osbourne,m,Sweden
12073,slipknot,m,Sweden
12073,the police,m,Sweden
12073,evanescence,m,Sweden
12073,kiss,m,Sweden
12073,avenged sevenfold,m,Sweden
12079,nine inch nails,m,Portugal
12079,buckethead,m,Portugal
12079,mgmt,m,Portugal
12079,late of the pier,m,Portugal
12079,boards of canada,m,Portugal
12079,mindless self indulgence,m,Portugal
12079,portishead,m,Portugal
12079,metallica,m,Portugal
12079,ministry,m,Portugal
12079,ladytron,m,Portugal
12081,kings of leon,m,Brazil
12081,beirut,m,Brazil
12081,los hermanos,m,Brazil
12081,the killers,m,Brazil
12081,coldplay,m,Brazil
12081,the beatles,m,Brazil
12081,radiohead,m,Brazil
12081,placebo,m,Brazil
12081,franz ferdinand,m,Brazil
12081,mgmt,m,Brazil
12081,kings of convenience,m,Brazil
12081,arctic monkeys,m,Brazil
12081,oasis,m,Brazil
12081,jeff buckley,m,Brazil
12081,queens of the stone age,m,Brazil
12081,interpol,m,Brazil
12081,the strokes,m,Brazil
12081,the white stripes,m,Brazil
12081,the cure,m,Brazil
12081,the jimi hendrix experience,m,Brazil
12081,city and colour,m,Brazil
12081,ac/dc,m,Brazil
12081,epica,m,Brazil
12081,helloween,m,Brazil
12081,tristania,m,Brazil
12081,bob marley,m,Brazil
12081,after forever,m,Brazil
12081,nick cave and the bad seeds,m,Brazil
12083,nine inch nails,m,United Kingdom
12083,garbage,m,United Kingdom
12083,iggy pop,m,United Kingdom
12083,the smashing pumpkins,m,United Kingdom
12083,ramones,m,United Kingdom
12083,faith no more,m,United Kingdom
12083,placebo,m,United Kingdom
12083,muse,m,United Kingdom
12083,air,m,United Kingdom
12083,foo fighters,m,United Kingdom
12083,pj harvey,m,United Kingdom
12083,megadeth,m,United Kingdom
12083,black flag,m,United Kingdom
12083,misfits,m,United Kingdom
12083,ozzy osbourne,m,United Kingdom
12083,the crystal method,m,United Kingdom
12083,pixies,m,United Kingdom
12083,portishead,m,United Kingdom
12083,silverchair,m,United Kingdom
12083,queens of the stone age,m,United Kingdom
12083,the dandy warhols,m,United Kingdom
12083,feeder,m,United Kingdom
12083,the distillers,m,United Kingdom
12083,audioslave,m,United Kingdom
12083,the prodigy,m,United Kingdom
12083,massive attack,m,United Kingdom
12083,metallica,m,United Kingdom
12083,radiohead,m,United Kingdom
12083,the white stripes,m,United Kingdom
12083,green day,m,United Kingdom
12084,panic at the disco,m,Japan
12084,the killers,m,Japan
12084,sugarcult,m,Japan
12084,green day,m,Japan
12084,jason mraz,m,Japan
12084,hilary duff,m,Japan
12084,lifehouse,m,Japan
12084,taylor swift,m,Japan
12084,all time low,m,Japan
12084,miley cyrus,m,Japan
12084,boys like girls,m,Japan
12084,onerepublic,m,Japan
12084,david gray,m,Japan
12084,stereophonics,m,Japan
12084,coldplay,m,Japan
12086,anberlin,f,United States
12086,kanye west,f,United States
12086,chris brown,f,United States
12086,basshunter,f,United States
12086,rihanna,f,United States
12086,miley cyrus,f,United States
12086,imogen heap,f,United States
12086,dave matthews band,f,United States
12086,angels & airwaves,f,United States
12086,the killers,f,United States
12086,frou frou,f,United States
12086,belle and sebastian,f,United States
12086,the shins,f,United States
12086,sara bareilles,f,United States
12086,katy perry,f,United States
12086,michael bublé,f,United States
12086,timbaland,f,United States
12086,t.i.,f,United States
12086,beyoncé,f,United States
12096,frank zappa,f,Turkey
12096,pink floyd,f,Turkey
12096,tom waits,f,Turkey
12096,the smiths,f,Turkey
12096,stereolab,f,Turkey
12096,camel,f,Turkey
12096,einstürzende neubauten,f,Turkey
12096,andrew bird,f,Turkey
12096,nick drake,f,Turkey
12096,morrissey,f,Turkey
12096,radiohead,f,Turkey
12096,dinosaur jr.,f,Turkey
12096,jimi hendrix,f,Turkey
12096,iron & wine,f,Turkey
12096,of montreal,f,Turkey
12096,beirut,f,Turkey
12096,regina spektor,f,Turkey
12096,fleet foxes,f,Turkey
12096,amy winehouse,f,Turkey
12096,devendra banhart,f,Turkey
12096,interpol,f,Turkey
12096,bon iver,f,Turkey
12096,jeff buckley,f,Turkey
12096,elliott smith,f,Turkey
12096,morphine,f,Turkey
12096,thom yorke,f,Turkey
12096,leonard cohen,f,Turkey
12096,frédéric chopin,f,Turkey
12096,hot chip,f,Turkey
12100,comeback kid,m,Australia
12100,less than jake,m,Australia
12100,nofx,m,Australia
12100,tool,m,Australia
12100,dj shadow,m,Australia
12100,faith no more,m,Australia
12100,streetlight manifesto,m,Australia
12100,lagwagon,m,Australia
12100,afi,m,Australia
12100,sublime,m,Australia
12100,sufjan stevens,m,Australia
12100,rjd2,m,Australia
12100,dropkick murphys,m,Australia
12100,anti-flag,m,Australia
12100,the bouncing souls,m,Australia
12102,audioslave,m,Denmark
12102,shakira,m,Denmark
12102,lenny kravitz,m,Denmark
12102,johnny cash,m,Denmark
12102,madonna,m,Denmark
12102,the gossip,m,Denmark
12102,timbaland,m,Denmark
12102,christina aguilera,m,Denmark
12102,moby,m,Denmark
12102,norah jones,m,Denmark
12102,red hot chili peppers,m,Denmark
12102,r.e.m.,m,Denmark
12102,kt tunstall,m,Denmark
12102,michael jackson,m,Denmark
12102,garbage,m,Denmark
12102,kylie minogue,m,Denmark
12102,yeah yeah yeahs,m,Denmark
12102,cake,m,Denmark
12117,gnarls barkley,m,Russian Federation
12117,carla bruni,m,Russian Federation
12119,camel,m,Finland
12119,r.e.m.,m,Finland
12119,pink floyd,m,Finland
12119,dire straits,m,Finland
12119,robbie williams,m,Finland
12119,jamiroquai,m,Finland
12119,diana krall,m,Finland
12119,damien rice,m,Finland
12119,regina spektor,m,Finland
12119,creedence clearwater revival,m,Finland
12119,king crimson,m,Finland
12119,elvis presley,m,Finland
12119,coldplay,m,Finland
12119,infected mushroom,m,Finland
12119,the cardigans,m,Finland
12119,dido,m,Finland
12119,air,m,Finland
12119,john mayer,m,Finland
12119,amy winehouse,m,Finland
12119,miles davis,m,Finland
12119,norah jones,m,Finland
12119,kt tunstall,m,Finland
12119,morcheeba,m,Finland
12119,muse,m,Finland
12119,jason mraz,m,Finland
12119,sigur rós,m,Finland
12119,paolo nutini,m,Finland
12119,groove armada,m,Finland
12124,deftones,f,South Africa
12124,radiohead,f,South Africa
12124,portishead,f,South Africa
12124,placebo,f,South Africa
12124,underworld,f,South Africa
12124,four tet,f,South Africa
12124,tori amos,f,South Africa
12124,65daysofstatic,f,South Africa
12124,guano apes,f,South Africa
12124,tool,f,South Africa
12124,goldfrapp,f,South Africa
12124,aphex twin,f,South Africa
12124,rjd2,f,South Africa
12124,boards of canada,f,South Africa
12124,muse,f,South Africa
12124,the smashing pumpkins,f,South Africa
12124,a perfect circle,f,South Africa
12124,squarepusher,f,South Africa
12124,slipknot,f,South Africa
12124,nirvana,f,South Africa
12124,pj harvey,f,South Africa
12124,morcheeba,f,South Africa
12124,marilyn manson,f,South Africa
12124,nine inch nails,f,South Africa
12124,eels,f,South Africa
12124,red hot chili peppers,f,South Africa
12124,the postal service,f,South Africa
12124,nightmares on wax,f,South Africa
12124,adema,f,South Africa
12124,bush,f,South Africa
12124,infected mushroom,f,South Africa
12124,the white stripes,f,South Africa
12124,autechre,f,South Africa
12124,björk,f,South Africa
12124,gorillaz,f,South Africa
12124,bright eyes,f,South Africa
12124,the beatles,f,South Africa
12124,system of a down,f,South Africa
12124,billy talent,f,South Africa
12124,cocorosie,f,South Africa
12124,massive attack,f,South Africa
12124,incubus,f,South Africa
12124,blink-182,f,South Africa
12124,the clash,f,South Africa
12124,seether,f,South Africa
12125,mastodon,m,Finland
12125,the beatles,m,Finland
12125,scorpions,m,Finland
12125,amorphis,m,Finland
12125,opeth,m,Finland
12125,turbonegro,m,Finland
12125,pantera,m,Finland
12125,misfits,m,Finland
12125,pearl jam,m,Finland
12125,type o negative,m,Finland
12125,dead kennedys,m,Finland
12125,pink floyd,m,Finland
12133,aphex twin,m,Canada
12133,ryan adams,m,Canada
12133,radiohead,m,Canada
12133,red hot chili peppers,m,Canada
12133,architecture in helsinki,m,Canada
12133,beck,m,Canada
12133,ben harper,m,Canada
12133,sublime,m,Canada
12133,david bowie,m,Canada
12133,pixies,m,Canada
12133,ben folds,m,Canada
12133,hot chip,m,Canada
12133,slowdive,m,Canada
12133,blank & jones,m,Canada
12133,ratatat,m,Canada
12133,the decemberists,m,Canada
12133,the shins,m,Canada
12133,rilo kiley,m,Canada
12133,the new pornographers,m,Canada
12133,broken social scene,m,Canada
12133,the album leaf,m,Canada
12133,boards of canada,m,Canada
12133,band of horses,m,Canada
12133,bloc party,m,Canada
12133,the chemical brothers,m,Canada
12133,modest mouse,m,Canada
12133,explosions in the sky,m,Canada
12133,jack johnson,m,Canada
12133,rjd2,m,Canada
12133,the weakerthans,m,Canada
12133,the bravery,m,Canada
12133,okkervil river,m,Canada
12133,the strokes,m,Canada
12133,bob dylan,m,Canada
12135,the hives,m,Italy
12135,muse,m,Italy
12135,rise against,m,Italy
12135,the blood brothers,m,Italy
12135,the album leaf,m,Italy
12135,the shins,m,Italy
12135,radiohead,m,Italy
12135,the postal service,m,Italy
12135,green day,m,Italy
12135,bloc party,m,Italy
12135,band of horses,m,Italy
12135,the fratellis,m,Italy
12135,maxïmo park,m,Italy
12135,incubus,m,Italy
12135,tv on the radio,m,Italy
12135,ratatat,m,Italy
12135,okkervil river,m,Italy
12135,the wombats,m,Italy
12135,modest mouse,m,Italy
12135,air,m,Italy
12135,cansei de ser sexy,m,Italy
12135,the gossip,m,Italy
12138,portishead,m,Serbia
12138,moby,m,Serbia
12138,enigma,m,Serbia
12159,the beatles,m,Japan
12159,otis redding,m,Japan
12163,symphony x,f,Japan
12163,eluveitie,f,Japan
12163,subway to sally,f,Japan
12163,turisas,f,Japan
12163,in extremo,f,Japan
12163,helloween,f,Japan
12163,kreator,f,Japan
12163,nightwish,f,Japan
12163,therion,f,Japan
12163,kamelot,f,Japan
12163,scorpions,f,Japan
12163,amon amarth,f,Japan
12163,black sabbath,f,Japan
12163,sabaton,f,Japan
12163,sirenia,f,Japan
12163,gamma ray,f,Japan
12163,amorphis,f,Japan
12165,the killers,m,Netherlands
12165,the kooks,m,Netherlands
12165,hot chip,m,Netherlands
12165,pearl jam,m,Netherlands
12165,oasis,m,Netherlands
12165,ac/dc,m,Netherlands
12165,billy talent,m,Netherlands
12165,foo fighters,m,Netherlands
12165,my chemical romance,m,Netherlands
12165,queens of the stone age,m,Netherlands
12165,tool,m,Netherlands
12165,beastie boys,m,Netherlands
12165,coldplay,m,Netherlands
12165,sum 41,m,Netherlands
12165,beck,m,Netherlands
12165,klaxons,m,Netherlands
12165,nine inch nails,m,Netherlands
12165,kings of leon,m,Netherlands
12165,amy winehouse,m,Netherlands
12165,radiohead,m,Netherlands
12165,enter shikari,m,Netherlands
12165,marilyn manson,m,Netherlands
12165,nickelback,m,Netherlands
12165,boys noize,m,Netherlands
12165,justice,m,Netherlands
12165,gavin degraw,m,Netherlands
12165,50 cent,m,Netherlands
12165,editors,m,Netherlands
12165,belle and sebastian,m,Netherlands
12165,elvis presley,m,Netherlands
12165,linkin park,m,Netherlands
12165,the smashing pumpkins,m,Netherlands
12165,simple plan,m,Netherlands
12165,kaiser chiefs,m,Netherlands
12165,blur,m,Netherlands
12165,róisín murphy,m,Netherlands
12165,him,m,Netherlands
12165,bullet for my valentine,m,Netherlands
12165,the cardigans,m,Netherlands
12165,green day,m,Netherlands
12165,chris cornell,m,Netherlands
12165,motörhead,m,Netherlands
12174,green day,m,United States
12174,sage francis,m,United States
12174,matisyahu,m,United States
12174,mindless self indulgence,m,United States
12174,iron & wine,m,United States
12174,barenaked ladies,m,United States
12174,deftones,m,United States
12174,coldplay,m,United States
12174,bright eyes,m,United States
12174,311,m,United States
12174,gnarls barkley,m,United States
12190,as i lay dying,m,United States
12190,in flames,m,United States
12190,saosin,m,United States
12190,refused,m,United States
12190,enter shikari,m,United States
12190,killswitch engage,m,United States
12190,dethklok,m,United States
12190,alexisonfire,m,United States
12190,all shall perish,m,United States
12190,bullet for my valentine,m,United States
12190,heaven shall burn,m,United States
12190,all that remains,m,United States
12190,thursday,m,United States
12190,thrice,m,United States
12190,caliban,m,United States
12190,chiodos,m,United States
12197,daft punk,m,Netherlands
12197,justice,m,Netherlands
12197,fatboy slim,m,Netherlands
12197,jamiroquai,m,Netherlands
12197,gavin degraw,m,Netherlands
12197,jason mraz,m,Netherlands
12197,the prodigy,m,Netherlands
12197,duffy,m,Netherlands
12197,eminem,m,Netherlands
12197,adele,m,Netherlands
12197,green day,m,Netherlands
12197,m83,m,Netherlands
12197,sugababes,m,Netherlands
12197,dr. dre,m,Netherlands
12214,bob marley & the wailers,m,Slovakia
12214,bob marley,m,Slovakia
12214,koЯn,m,Slovakia
12214,iggy pop,m,Slovakia
12214,dropkick murphys,m,Slovakia
12214,johnny cash,m,Slovakia
12214,ramones,m,Slovakia
12214,r.e.m.,m,Slovakia
12214,the smashing pumpkins,m,Slovakia
12214,nightwish,m,Slovakia
12214,the hives,m,Slovakia
12216,marilyn manson,m,Russian Federation
12216,nirvana,m,Russian Federation
12216,flyleaf,m,Russian Federation
12216,deftones,m,Russian Federation
12216,god is an astronaut,m,Russian Federation
12216,good charlotte,m,Russian Federation
12216,linkin park,m,Russian Federation
12216,lostprophets,m,Russian Federation
12216,nine inch nails,m,Russian Federation
12216,breaking benjamin,m,Russian Federation
12216,seether,m,Russian Federation
12216,nickelback,m,Russian Federation
12216,the birthday massacre,m,Russian Federation
12216,system of a down,m,Russian Federation
12216,moby,m,Russian Federation
12216,the prodigy,m,Russian Federation
12216,adema,m,Russian Federation
12216,foo fighters,m,Russian Federation
12216,hoobastank,m,Russian Federation
12216,pendulum,m,Russian Federation
12216,koЯn,m,Russian Federation
12220,garbage,m,Netherlands
12220,creedence clearwater revival,m,Netherlands
12220,emilie autumn,m,Netherlands
12220,hooverphonic,m,Netherlands
12220,queen,m,Netherlands
12220,hilary duff,m,Netherlands
12220,daft punk,m,Netherlands
12220,the who,m,Netherlands
12220,leonard cohen,m,Netherlands
12220,a perfect circle,m,Netherlands
12220,enya,m,Netherlands
12220,infected mushroom,m,Netherlands
12220,lacuna coil,m,Netherlands
12222,hatebreed,m,Germany
12222,böhse onkelz,m,Germany
12222,heaven shall burn,m,Germany
12222,children of bodom,m,Germany
12222,cascada,m,Germany
12222,linkin park,m,Germany
12222,limp bizkit,m,Germany
12222,metallica,m,Germany
12222,alice cooper,m,Germany
12222,evanescence,m,Germany
12222,rammstein,m,Germany
12222,30 seconds to mars,m,Germany
12222,darkthrone,m,Germany
12222,agalloch,m,Germany
12236,dark tranquillity,m,Russian Federation
12236,korpiklaani,m,Russian Federation
12236,god is an astronaut,m,Russian Federation
12236,gojira,m,Russian Federation
12236,sepultura,m,Russian Federation
12236,the gathering,m,Russian Federation
12236,the haunted,m,Russian Federation
12236,eluveitie,m,Russian Federation
12236,tiamat,m,Russian Federation
12236,opeth,m,Russian Federation
12236,moonspell,m,Russian Federation
12236,kmfdm,m,Russian Federation
12236,dimmu borgir,m,Russian Federation
12236,behemoth,m,Russian Federation
12236,coma,m,Russian Federation
12236,haggard,m,Russian Federation
12236,meshuggah,m,Russian Federation
12236,isis,m,Russian Federation
12236,nine inch nails,m,Russian Federation
12236,the birthday massacre,m,Russian Federation
12237,nick drake,m,United States
12237,the dandy warhols,m,United States
12237,thomas newman,m,United States
12237,[unknown],m,United States
12237,hans zimmer,m,United States
12237,joshua radin,m,United States
12237,john williams,m,United States
12237,sufjan stevens,m,United States
12237,the all-american rejects,m,United States
12237,damien rice,m,United States
12237,imogen heap,m,United States
12237,...and you will know us by the trail of dead,m,United States
12240,nightwish,f,Poland
12240,tarja turunen,f,Poland
12240,emilie autumn,f,Poland
12240,hans zimmer,f,Poland
12240,him,f,Poland
12240,pain,f,Poland
12240,the rasmus,f,Poland
12240,therion,f,Poland
12240,beyoncé,f,Poland
12240,joy division,f,Poland
12240,the clash,f,Poland
12240,evanescence,f,Poland
12240,sonata arctica,f,Poland
12240,riverside,f,Poland
12245,cascada,m,Egypt
12245,vangelis,m,Egypt
12245,enigma,m,Egypt
12245,phil collins,m,Egypt
12245,céline dion,m,Egypt
12245,leona lewis,m,Egypt
12250,pearl jam,m,Portugal
12250,bob marley & the wailers,m,Portugal
12250,kaiser chiefs,m,Portugal
12250,the beatles,m,Portugal
12250,foo fighters,m,Portugal
12250,fatboy slim,m,Portugal
12250,eddie vedder,m,Portugal
12250,jimi hendrix,m,Portugal
12250,the kooks,m,Portugal
12250,the strokes,m,Portugal
12250,norah jones,m,Portugal
12250,nirvana,m,Portugal
12250,[unknown],m,Portugal
12250,the hives,m,Portugal
12250,bob dylan,m,Portugal
12250,blink-182,m,Portugal
12250,led zeppelin,m,Portugal
12250,3 doors down,m,Portugal
12250,franz ferdinand,m,Portugal
12250,johnny cash,m,Portugal
12250,coldplay,m,Portugal
12250,editors,m,Portugal
12250,the offspring,m,Portugal
12250,roxette,m,Portugal
12250,ac/dc,m,Portugal
12261,the sisters of mercy,m,United Kingdom
12261,paradise lost,m,United Kingdom
12261,moonspell,m,United Kingdom
12261,type o negative,m,United Kingdom
12261,my dying bride,m,United Kingdom
12261,lacuna coil,m,United Kingdom
12261,tiamat,m,United Kingdom
12261,katatonia,m,United Kingdom
12261,siouxsie and the banshees,m,United Kingdom
12261,theatre of tragedy,m,United Kingdom
12261,the 69 eyes,m,United Kingdom
12261,bauhaus,m,United Kingdom
12261,tristania,m,United Kingdom
12261,cradle of filth,m,United Kingdom
12261,the gathering,m,United Kingdom
12261,sentenced,m,United Kingdom
12261,the cure,m,United Kingdom
12261,marilyn manson,m,United Kingdom
12261,metallica,m,United Kingdom
12261,slayer,m,United Kingdom
12261,pantera,m,United Kingdom
12261,lacrimosa,m,United Kingdom
12261,anathema,m,United Kingdom
12261,megadeth,m,United Kingdom
12261,sepultura,m,United Kingdom
12261,joy division,m,United Kingdom
12261,black sabbath,m,United Kingdom
12261,depeche mode,m,United Kingdom
12261,system of a down,m,United Kingdom
12261,rammstein,m,United Kingdom
12261,koЯn,m,United Kingdom
12265,a perfect circle,f,Australia
12265,tool,f,Australia
12265,delerium,f,Australia
12265,enigma,f,Australia
12265,garbage,f,Australia
12265,nightwish,f,Australia
12265,massive attack,f,Australia
12265,alanis morissette,f,Australia
12265,the cranberries,f,Australia
12265,bush,f,Australia
12265,cat stevens,f,Australia
12265,ludwig van beethoven,f,Australia
12265,sarah mclachlan,f,Australia
12265,rammstein,f,Australia
12265,kylie minogue,f,Australia
12265,enya,f,Australia
12265,nine inch nails,f,Australia
12266,scar symmetry,m,Finland
12266,pantera,m,Finland
12266,in flames,m,Finland
12266,amorphis,m,Finland
12266,trivium,m,Finland
12266,all that remains,m,Finland
12266,testament,m,Finland
12266,devildriver,m,Finland
12266,nickelback,m,Finland
12266,norther,m,Finland
12267,stereophonics,f,Turkey
12267,radiohead,f,Turkey
12267,morphine,f,Turkey
12267,massive attack,f,Turkey
12267,blonde redhead,f,Turkey
12267,portishead,f,Turkey
12267,morcheeba,f,Turkey
12267,bonobo,f,Turkey
12267,iamx,f,Turkey
12267,elbow,f,Turkey
12267,klaxons,f,Turkey
12267,metric,f,Turkey
12267,sneaker pimps,f,Turkey
12267,the last shadow puppets,f,Turkey
12267,frou frou,f,Turkey
12267,nouvelle vague,f,Turkey
12267,air,f,Turkey
12267,depeche mode,f,Turkey
12267,moloko,f,Turkey
12267,hot chip,f,Turkey
12267,moby,f,Turkey
12267,tori amos,f,Turkey
12267,kent,f,Turkey
12267,parov stelar,f,Turkey
12267,daft punk,f,Turkey
12267,porcupine tree,f,Turkey
12267,hercules and love affair,f,Turkey
12268,gorillaz,m,United States
12268,radiohead,m,United States
12268,the knife,m,United States
12268,the specials,m,United States
12268,no doubt,m,United States
12268,the offspring,m,United States
12268,aphex twin,m,United States
12269,bob dylan,m,United Kingdom
12269,the beatles,m,United Kingdom
12269,pavement,m,United Kingdom
12269,de la soul,m,United Kingdom
12269,the white stripes,m,United Kingdom
12269,tom waits,m,United Kingdom
12269,the decemberists,m,United Kingdom
12269,nick drake,m,United Kingdom
12269,black sabbath,m,United Kingdom
12269,johnny cash,m,United Kingdom
12269,charlie parker,m,United Kingdom
12269,the velvet underground,m,United Kingdom
12269,the raconteurs,m,United Kingdom
12269,the smiths,m,United Kingdom
12269,the jesus and mary chain,m,United Kingdom
12269,adam green,m,United Kingdom
12269,miles davis,m,United Kingdom
12269,fleet foxes,m,United Kingdom
12269,dj shadow,m,United Kingdom
12269,sonic youth,m,United Kingdom
12269,a tribe called quest,m,United Kingdom
12269,the brian jonestown massacre,m,United Kingdom
12269,deerhoof,m,United Kingdom
12269,neutral milk hotel,m,United Kingdom
12269,david bowie,m,United Kingdom
12269,the black keys,m,United Kingdom
12273,michael jackson,f,Poland
12273,kanye west,f,Poland
12273,gentleman,f,Poland
12273,the pipettes,f,Poland
12273,nouvelle vague,f,Poland
12273,sigur rós,f,Poland
12273,pj harvey,f,Poland
12273,gnarls barkley,f,Poland
12273,pidżama porno,f,Poland
12273,moby,f,Poland
12273,m.i.a.,f,Poland
12273,kings of leon,f,Poland
12273,happysad,f,Poland
12273,r.e.m.,f,Poland
12273,the beatles,f,Poland
12273,peter bjorn and john,f,Poland
12273,architecture in helsinki,f,Poland
12273,akurat,f,Poland
12273,oasis,f,Poland
12273,elton john,f,Poland
12273,bat for lashes,f,Poland
12273,hey,f,Poland
12273,snow patrol,f,Poland
12273,basement jaxx,f,Poland
12273,kings of convenience,f,Poland
12273,fiona apple,f,Poland
12273,amy winehouse,f,Poland
12276,leonard cohen,m,Norway
12276,lil wayne,m,Norway
12276,röyksopp,m,Norway
12276,marilyn manson,m,Norway
12276,nick cave and the bad seeds,m,Norway
12276,david bowie,m,Norway
12276,erykah badu,m,Norway
12283,o.s.t.r.,m,Poland
12283,notorious b.i.g.,m,Poland
12283,the game,m,Poland
12283,manu chao,m,Poland
12283,mos def,m,Poland
12283,snoop dogg,m,Poland
12283,nas,m,Poland
12283,santogold,m,Poland
12283,common,m,Poland
12283,jay-z,m,Poland
12283,dr. dre,m,Poland
12283,damian marley,m,Poland
12283,lupe fiasco,m,Poland
12289,jimi hendrix,m,United States
12289,tom waits,m,United States
12289,queen,m,United States
12289,kanye west,m,United States
12289,talking heads,m,United States
12289,led zeppelin,m,United States
12289,m.i.a.,m,United States
12289,stereolab,m,United States
12289,the velvet underground,m,United States
12289,pixies,m,United States
12289,the flaming lips,m,United States
12289,corinne bailey rae,m,United States
12289,gnarls barkley,m,United States
12289,air,m,United States
12289,a tribe called quest,m,United States
12289,orbital,m,United States
12297,ramones,m,Finland
12297,nightwish,m,Finland
12297,rancid,m,Finland
12297,the offspring,m,Finland
12297,the sounds,m,Finland
12297,avril lavigne,m,Finland
12297,cascada,m,Finland
12297,sum 41,m,Finland
12297,groove coverage,m,Finland
12297,dropkick murphys,m,Finland
12297,social distortion,m,Finland
12297,good charlotte,m,Finland
12297,the rasmus,m,Finland
12297,system of a down,m,Finland
12297,basshunter,m,Finland
12297,blink-182,m,Finland
12310,beirut,f,Brazil
12310,zero 7,f,Brazil
12310,cansei de ser sexy,f,Brazil
12310,the white stripes,f,Brazil
12310,arcade fire,f,Brazil
12310,elliott smith,f,Brazil
12310,the decemberists,f,Brazil
12310,blackfield,f,Brazil
12310,josé gonzález,f,Brazil
12310,neil young,f,Brazil
12310,coldplay,f,Brazil
12325,radiohead,m,Netherlands
12325,pendulum,m,Netherlands
12325,bonobo,m,Netherlands
12325,coldplay,m,Netherlands
12325,duffy,m,Netherlands
12325,dire straits,m,Netherlands
12325,red hot chili peppers,m,Netherlands
12325,cat power,m,Netherlands
12325,high contrast,m,Netherlands
12325,pearl jam,m,Netherlands
12325,belle and sebastian,m,Netherlands
12325,eric clapton,m,Netherlands
12325,nouvelle vague,m,Netherlands
12325,n*e*r*d,m,Netherlands
12325,m.i.a.,m,Netherlands
12325,thievery corporation,m,Netherlands
12325,blonde redhead,m,Netherlands
12325,muse,m,Netherlands
12325,calvin harris,m,Netherlands
12325,frank sinatra,m,Netherlands
12325,röyksopp,m,Netherlands
12334,queens of the stone age,m,Sweden
12334,manu chao,m,Sweden
12334,alice in chains,m,Sweden
12334,deus,m,Sweden
12334,tool,m,Sweden
12334,pearl jam,m,Sweden
12334,the smashing pumpkins,m,Sweden
12334,the raconteurs,m,Sweden
12334,mogwai,m,Sweden
12334,nine inch nails,m,Sweden
12334,bloc party,m,Sweden
12334,foo fighters,m,Sweden
12334,a perfect circle,m,Sweden
12334,katie melua,m,Sweden
12334,isis,m,Sweden
12334,mastodon,m,Sweden
12334,nina simone,m,Sweden
12334,soundgarden,m,Sweden
12334,eagles of death metal,m,Sweden
12334,the dillinger escape plan,m,Sweden
12334,herbie hancock,m,Sweden
12334,placebo,m,Sweden
12334,death from above 1979,m,Sweden
12334,the mars volta,m,Sweden
12334,jethro tull,m,Sweden
12334,u2,m,Sweden
12334,johnny cash,m,Sweden
12337,rise against,m,Italy
12337,disturbed,m,Italy
12337,judas priest,m,Italy
12337,death,m,Italy
12337,dark tranquillity,m,Italy
12337,pain,m,Italy
12337,anathema,m,Italy
12337,blind guardian,m,Italy
12337,hatebreed,m,Italy
12337,hypocrisy,m,Italy
12337,die apokalyptischen reiter,m,Italy
12337,sepultura,m,Italy
12337,soilwork,m,Italy
12337,opeth,m,Italy
12337,cannibal corpse,m,Italy
12337,tenacious d,m,Italy
